"user_id";"date_joined";"country"
1963787;"2017-06-20";"IT"
1630823;"2017-05-01";"ES"
1423317;"2017-03-31";"ES"
1827533;"2017-05-31";"IT"
2018631;"2017-06-28";"IT"
1588524;"2017-04-24";"ES"
1875396;"2017-06-07";"IT"
1832976;"2017-06-01";"ES"
1999925;"2017-06-26";"IT"
1679142;"2017-05-09";"ES"
1935976;"2017-06-17";"ES"
816575;"2016-12-03";"ES"
1954129;"2017-06-19";"IT"
1583213;"2017-04-23";"IT"
1866246;"2017-06-06";"IT"
1298306;"2017-03-11";"ES"
294935;"2016-08-11";"ES"
1972028;"2017-06-22";"IT"
1749563;"2017-05-21";"IT"
1746098;"2017-05-20";"IT"
997293;"2017-01-17";"IT"
1816339;"2017-05-29";"GB"
1697724;"2017-05-12";"IT"
1658876;"2017-05-06";"ES"
1654245;"2017-05-05";"IT"
1753378;"2017-05-21";"ES"
1590972;"2017-04-24";"IT"
1998843;"2017-06-26";"IT"
1999939;"2017-06-26";"IT"
2002951;"2017-06-26";"IT"
1603898;"2017-04-26";"IT"
2026955;"2017-06-29";"ES"
361905;"2016-09-06";"IT"
1976529;"2017-06-23";"IT"
2020940;"2017-06-28";"IT"
1723098;"2017-05-16";"ES"
1886107;"2017-06-09";"IT"
1851465;"2017-06-04";"ES"
2005235;"2017-06-26";"IT"
1689462;"2017-05-11";"ES"
1761581;"2017-05-22";"ES"
1822533;"2017-05-30";"ES"
1603519;"2017-04-26";"ES"
1915546;"2017-06-13";"IT"
1667097;"2017-05-07";"ES"
1803537;"2017-05-28";"ES"
1705924;"2017-05-14";"IT"
1627735;"2017-04-30";"ES"
1919116;"2017-06-14";"IT"
1614639;"2017-04-28";"IT"
1708286;"2017-05-14";"IT"
1790563;"2017-05-25";"IT"
1780788;"2017-05-24";"IT"
1887683;"2017-06-09";"IT"
1944552;"2017-06-18";"ES"
1945478;"2017-06-18";"IT"
1952480;"2017-06-19";"IT"
2002347;"2017-06-26";"IT"
1906144;"2017-06-12";"ES"
1747582;"2017-05-20";"IT"
1961011;"2017-06-20";"ES"
1261548;"2017-03-05";"ES"
1615520;"2017-04-28";"IT"
1660127;"2017-05-07";"ES"
1920248;"2017-06-14";"ES"
2005781;"2017-06-26";"IT"
1927774;"2017-06-15";"ES"
445294;"2016-09-19";"IT"
1866983;"2017-06-06";"ES"
1839420;"2017-06-02";"GB"
2001834;"2017-06-26";"IT"
1736648;"2017-05-18";"ES"
1649011;"2017-05-04";"IT"
1597690;"2017-04-25";"IT"
1593187;"2017-04-25";"IT"
1603794;"2017-04-26";"IT"
1601980;"2017-04-26";"IT"
1197718;"2017-02-24";"IT"
1800840;"2017-05-27";"ES"
1634733;"2017-05-01";"IT"
2031983;"2017-06-29";"IT"
1226940;"2017-02-28";"ES"
1925757;"2017-06-15";"IT"
1961697;"2017-06-20";"ES"
1779100;"2017-05-24";"ES"
1918159;"2017-06-14";"IT"
1830578;"2017-05-31";"ES"
1478870;"2017-04-07";"IT"
1577690;"2017-04-23";"IT"
1907640;"2017-06-12";"IT"
1898989;"2017-06-11";"ES"
1900853;"2017-06-11";"IT"
2029514;"2017-06-29";"ES"
1944695;"2017-06-18";"IT"
1745152;"2017-05-20";"ES"
1898312;"2017-06-11";"ES"
1581695;"2017-04-23";"ES"
1625870;"2017-04-30";"ES"
1998189;"2017-06-26";"IT"
1587872;"2017-04-24";"IT"
1622487;"2017-04-29";"IT"
1498481;"2017-04-09";"IT"
1899525;"2017-06-11";"ES"
2037837;"2017-06-30";"IT"
1983564;"2017-06-24";"IT"
832336;"2016-12-06";"ES"
2019995;"2017-06-28";"IT"
1709956;"2017-05-14";"ES"
1861903;"2017-06-05";"ES"
1935723;"2017-06-17";"ES"
1672692;"2017-05-08";"ES"
1931966;"2017-06-16";"ES"
1500656;"2017-04-10";"IT"
1847118;"2017-06-03";"IT"
1838326;"2017-06-02";"IT"
1951551;"2017-06-19";"IT"
515473;"2016-10-03";"ES"
1918574;"2017-06-14";"IT"
1982534;"2017-06-24";"IT"
1603837;"2017-04-26";"IT"
1975605;"2017-06-22";"IT"
1979267;"2017-06-23";"ES"
1647791;"2017-05-04";"ES"
1946663;"2017-06-18";"IT"
1677118;"2017-05-09";"IT"
1923219;"2017-06-14";"ES"
1540595;"2017-04-17";"IT"
1557959;"2017-04-20";"IT"
2023283;"2017-06-28";"IT"
2034783;"2017-06-30";"ES"
1956552;"2017-06-19";"IT"
1739541;"2017-05-19";"ES"
1701807;"2017-05-13";"ES"
1652708;"2017-05-05";"IT"
1883160;"2017-06-09";"ES"
1785917;"2017-05-25";"IT"
2032499;"2017-06-29";"ES"
2012828;"2017-06-27";"IT"
1979126;"2017-06-23";"ES"
2010607;"2017-06-27";"IT"
1723273;"2017-05-16";"ES"
1978706;"2017-06-23";"ES"
1944684;"2017-06-18";"IT"
1859948;"2017-06-05";"IT"
1979620;"2017-06-23";"ES"
1466648;"2017-04-05";"IT"
1787201;"2017-05-25";"ES"
1945158;"2017-06-18";"ES"
1592903;"2017-04-25";"IT"
1164161;"2017-02-20";"IT"
437083;"2016-09-18";"IT"
1067257;"2017-02-02";"IT"
1957708;"2017-06-19";"IT"
1839585;"2017-06-02";"ES"
1660678;"2017-05-07";"IT"
1983527;"2017-06-24";"IT"
1485665;"2017-04-08";"IT"
1806695;"2017-05-28";"ES"
1889506;"2017-06-10";"ES"
1940625;"2017-06-17";"IT"
1176236;"2017-02-21";"IT"
1524290;"2017-04-14";"IT"
1897217;"2017-06-11";"IT"
1893343;"2017-06-10";"IT"
1078955;"2017-02-05";"IT"
1922937;"2017-06-14";"IT"
1736233;"2017-05-18";"ES"
1886641;"2017-06-09";"IT"
1932151;"2017-06-16";"ES"
1728456;"2017-05-17";"ES"
1573700;"2017-04-22";"ES"
1916178;"2017-06-13";"ES"
1744833;"2017-05-20";"IT"
1629951;"2017-04-30";"ES"
1626337;"2017-04-30";"ES"
1717820;"2017-05-15";"IT"
1936639;"2017-06-17";"IT"
1982771;"2017-06-24";"IT"
1488515;"2017-04-08";"IT"
2030516;"2017-06-29";"IT"
826242;"2016-12-05";"ES"
1631217;"2017-05-01";"IT"
2003125;"2017-06-26";"ES"
2024901;"2017-06-28";"IT"
1751596;"2017-05-21";"ES"
1748665;"2017-05-21";"IT"
822681;"2016-12-04";"IT"
1025895;"2017-01-23";"IT"
936064;"2017-01-04";"ES"
1356068;"2017-03-20";"ES"
1640837;"2017-05-02";"ES"
1756606;"2017-05-21";"ES"
489702;"2016-09-28";"IT"
1607663;"2017-04-27";"IT"
1499824;"2017-04-09";"ES"
1734888;"2017-05-18";"ES"
315049;"2016-08-20";"ES"
1677878;"2017-05-09";"IT"
1888355;"2017-06-09";"ES"
832479;"2016-12-06";"ES"
1962805;"2017-06-20";"IT"
2027306;"2017-06-29";"IT"
1593127;"2017-04-25";"IT"
1911872;"2017-06-13";"ES"
2028498;"2017-06-29";"ES"
1117018;"2017-02-13";"IT"
2036652;"2017-06-30";"GB"
992427;"2017-01-16";"ES"
359929;"2016-09-06";"IT"
1905867;"2017-06-12";"IT"
1612719;"2017-04-27";"ES"
1632433;"2017-05-01";"IT"
1890828;"2017-06-10";"ES"
1686701;"2017-05-10";"ES"
1960708;"2017-06-20";"IT"
1907950;"2017-06-12";"IT"
1781668;"2017-05-24";"ES"
1841111;"2017-06-02";"ES"
1388808;"2017-03-24";"IT"
1030969;"2017-01-24";"ES"
1716950;"2017-05-15";"ES"
1953132;"2017-06-19";"GB"
1590024;"2017-04-24";"ES"
1927359;"2017-06-15";"IT"
1873173;"2017-06-07";"ES"
1256202;"2017-03-05";"ES"
2010905;"2017-06-27";"IT"
1929710;"2017-06-16";"IT"
2011433;"2017-06-27";"IT"
1851050;"2017-06-04";"IT"
1972536;"2017-06-22";"IT"
2013390;"2017-06-27";"IT"
1946788;"2017-06-18";"IT"
1821169;"2017-05-30";"ES"
1782574;"2017-05-24";"ES"
1806417;"2017-05-28";"ES"
2018279;"2017-06-28";"ES"
1884304;"2017-06-09";"IT"
1808543;"2017-05-28";"IT"
1815950;"2017-05-29";"IT"
1643936;"2017-05-03";"IT"
2026198;"2017-06-29";"IT"
1086833;"2017-02-07";"ES"
1651065;"2017-05-04";"IT"
1779768;"2017-05-24";"ES"
2002189;"2017-06-26";"IT"
1301574;"2017-03-11";"IT"
1646250;"2017-05-03";"IT"
1796220;"2017-05-27";"ES"
1709459;"2017-05-14";"ES"
1893115;"2017-06-10";"IT"
1451204;"2017-04-03";"ES"
1745183;"2017-05-20";"IT"
1978296;"2017-06-23";"ES"
1200259;"2017-02-25";"ES"
1561767;"2017-04-21";"ES"
1985798;"2017-06-24";"GB"
2031005;"2017-06-29";"ES"
1993157;"2017-06-25";"ES"
1638109;"2017-05-02";"IT"
1578361;"2017-04-23";"ES"
1893800;"2017-06-10";"IT"
1974056;"2017-06-22";"IT"
1624198;"2017-04-29";"ES"
2002851;"2017-06-26";"IT"
1807468;"2017-05-28";"ES"
1589237;"2017-04-24";"IT"
1860005;"2017-06-05";"IT"
1509775;"2017-04-11";"IT"
759767;"2016-11-21";"ES"
1995320;"2017-06-26";"ES"
1733865;"2017-05-18";"ES"
2006187;"2017-06-26";"IT"
1675436;"2017-05-09";"IT"
291610;"2016-08-09";"ES"
409396;"2016-09-12";"IT"
1589167;"2017-04-24";"ES"
1813970;"2017-05-29";"IT"
390759;"2016-09-09";"IT"
1692770;"2017-05-11";"GB"
1560338;"2017-04-20";"IT"
2000121;"2017-06-26";"IT"
2012532;"2017-06-27";"IT"
1936715;"2017-06-17";"IT"
2021842;"2017-06-28";"IT"
1977296;"2017-06-23";"IT"
1651616;"2017-05-05";"IT"
2025121;"2017-06-29";"IT"
1466719;"2017-04-05";"IT"
2018274;"2017-06-28";"IT"
1685585;"2017-05-10";"IT"
312640;"2016-08-18";"ES"
1762281;"2017-05-22";"IT"
1703064;"2017-05-13";"IT"
1469684;"2017-04-06";"IT"
1696304;"2017-05-12";"IT"
1649198;"2017-05-04";"ES"
1772282;"2017-05-23";"IT"
1644761;"2017-05-03";"IT"
1780124;"2017-05-24";"IT"
736467;"2016-11-16";"IT"
1636493;"2017-05-01";"IT"
1897584;"2017-06-11";"IT"
2016148;"2017-06-27";"IT"
1755651;"2017-05-21";"ES"
1905071;"2017-06-12";"IT"
1578898;"2017-04-23";"ES"
1942029;"2017-06-18";"ES"
2029690;"2017-06-29";"IT"
1789971;"2017-05-25";"ES"
1614896;"2017-04-28";"IT"
582612;"2016-10-15";"ES"
1772308;"2017-05-23";"ES"
1763407;"2017-05-22";"IT"
1466178;"2017-04-05";"IT"
1640444;"2017-05-02";"ES"
1760576;"2017-05-22";"ES"
1710647;"2017-05-14";"ES"
1950078;"2017-06-19";"IT"
1829268;"2017-05-31";"IT"
1650779;"2017-05-04";"IT"
1605752;"2017-04-26";"IT"
1990631;"2017-06-25";"GB"
1825722;"2017-05-30";"IT"
1800535;"2017-05-27";"ES"
1621386;"2017-04-29";"IT"
1286018;"2017-03-08";"ES"
1993805;"2017-06-25";"ES"
1620859;"2017-04-29";"IT"
1572151;"2017-04-22";"ES"
1987725;"2017-06-25";"IT"
708420;"2016-11-10";"IT"
1780437;"2017-05-24";"ES"
1717675;"2017-05-15";"IT"
1865141;"2017-06-06";"ES"
1725267;"2017-05-16";"ES"
1723040;"2017-05-16";"IT"
1670006;"2017-05-08";"ES"
1629935;"2017-04-30";"ES"
1900203;"2017-06-11";"IT"
1683263;"2017-05-10";"IT"
1830340;"2017-05-31";"IT"
1938519;"2017-06-17";"ES"
2030358;"2017-06-29";"IT"
1930129;"2017-06-16";"ES"
2035058;"2017-06-30";"IT"
1814992;"2017-05-29";"GB"
840177;"2016-12-07";"IT"
1894747;"2017-06-10";"IT"
1584957;"2017-04-23";"IT"
1854977;"2017-06-04";"IT"
1984726;"2017-06-24";"ES"
1804781;"2017-05-28";"IT"
1736870;"2017-05-19";"ES"
1811262;"2017-05-29";"ES"
1803072;"2017-05-28";"IT"
1918617;"2017-06-14";"GB"
1735929;"2017-05-18";"ES"
1561936;"2017-04-21";"GB"
1986109;"2017-06-24";"ES"
1841463;"2017-06-02";"IT"
1629374;"2017-04-30";"IT"
1648307;"2017-05-04";"IT"
1751154;"2017-05-21";"ES"
1716845;"2017-05-15";"IT"
1945195;"2017-06-18";"ES"
1978939;"2017-06-23";"ES"
1785324;"2017-05-25";"ES"
1706732;"2017-05-14";"ES"
758371;"2016-11-21";"IT"
1857982;"2017-06-05";"ES"
1283451;"2017-03-08";"ES"
1903113;"2017-06-11";"IT"
1959036;"2017-06-20";"IT"
1774032;"2017-05-23";"ES"
2033777;"2017-06-30";"IT"
1869315;"2017-06-06";"ES"
1956866;"2017-06-19";"IT"
1737309;"2017-05-19";"ES"
437691;"2016-09-18";"ES"
884326;"2016-12-18";"ES"
1799288;"2017-05-27";"IT"
1607996;"2017-04-27";"IT"
1612929;"2017-04-27";"IT"
1953211;"2017-06-19";"ES"
1957189;"2017-06-19";"GB"
1786271;"2017-05-25";"IT"
1722605;"2017-05-16";"ES"
1608071;"2017-04-27";"IT"
1678014;"2017-05-09";"IT"
1945663;"2017-06-18";"ES"
1159023;"2017-02-20";"ES"
1891537;"2017-06-10";"IT"
2007000;"2017-06-27";"IT"
1741772;"2017-05-20";"ES"
876145;"2016-12-16";"IT"
1580455;"2017-04-23";"IT"
1745607;"2017-05-20";"IT"
1715287;"2017-05-15";"ES"
1740422;"2017-05-19";"IT"
1650169;"2017-05-04";"IT"
1722258;"2017-05-16";"ES"
1810446;"2017-05-28";"ES"
1497153;"2017-04-09";"IT"
1714823;"2017-05-15";"IT"
1797245;"2017-05-27";"ES"
1976349;"2017-06-22";"IT"
1915636;"2017-06-13";"ES"
1703776;"2017-05-13";"IT"
1409077;"2017-03-28";"ES"
1452706;"2017-04-04";"ES"
1992691;"2017-06-25";"IT"
1786180;"2017-05-25";"IT"
1990927;"2017-06-25";"IT"
1918548;"2017-06-14";"GB"
2015291;"2017-06-27";"IT"
1953870;"2017-06-19";"IT"
1958514;"2017-06-20";"ES"
1628510;"2017-04-30";"IT"
2024305;"2017-06-28";"IT"
1966959;"2017-06-21";"ES"
1706048;"2017-05-14";"ES"
1483063;"2017-04-08";"IT"
354980;"2016-09-05";"IT"
1578754;"2017-04-23";"ES"
1861847;"2017-06-05";"IT"
1856882;"2017-06-05";"IT"
1989329;"2017-06-25";"IT"
836019;"2016-12-07";"ES"
1944017;"2017-06-18";"IT"
1834141;"2017-06-01";"IT"
903027;"2016-12-26";"IT"
1886680;"2017-06-09";"IT"
158692;"2016-05-28";"ES"
1617538;"2017-04-28";"IT"
2000197;"2017-06-26";"IT"
1795103;"2017-05-26";"ES"
2017038;"2017-06-28";"ES"
1791861;"2017-05-26";"ES"
1889620;"2017-06-10";"IT"
1918315;"2017-06-14";"ES"
1893828;"2017-06-10";"ES"
1912488;"2017-06-13";"ES"
1287828;"2017-03-09";"IT"
1784382;"2017-05-24";"IT"
1962502;"2017-06-20";"IT"
889856;"2016-12-20";"ES"
1795156;"2017-05-26";"ES"
1998024;"2017-06-26";"IT"
1836568;"2017-06-02";"IT"
1982997;"2017-06-24";"IT"
1721564;"2017-05-16";"IT"
1824780;"2017-05-30";"IT"
2003201;"2017-06-26";"IT"
1963874;"2017-06-20";"IT"
1940833;"2017-06-17";"IT"
1723170;"2017-05-16";"ES"
1854686;"2017-06-04";"ES"
1685412;"2017-05-10";"IT"
1800188;"2017-05-27";"IT"
1873011;"2017-06-07";"IT"
1698067;"2017-05-12";"IT"
1908030;"2017-06-12";"IT"
1944057;"2017-06-18";"ES"
1805428;"2017-05-28";"IT"
1770185;"2017-05-23";"ES"
1807710;"2017-05-28";"IT"
2019245;"2017-06-28";"IT"
1948334;"2017-06-18";"GB"
1485121;"2017-04-08";"IT"
1895492;"2017-06-11";"IT"
1240069;"2017-03-03";"ES"
1917513;"2017-06-13";"IT"
1750213;"2017-05-21";"ES"
1747033;"2017-05-20";"IT"
1691524;"2017-05-11";"ES"
1927116;"2017-06-15";"IT"
1856151;"2017-06-05";"IT"
2002835;"2017-06-26";"ES"
2037276;"2017-06-30";"IT"
1100645;"2017-02-11";"ES"
1963306;"2017-06-20";"IT"
1857075;"2017-06-05";"IT"
1656490;"2017-05-06";"ES"
997993;"2017-01-17";"IT"
1364502;"2017-03-21";"ES"
1803340;"2017-05-28";"IT"
1584137;"2017-04-23";"IT"
396991;"2016-09-10";"IT"
1767192;"2017-05-22";"ES"
1736770;"2017-05-19";"ES"
1867847;"2017-06-06";"IT"
1966453;"2017-06-21";"IT"
1744722;"2017-05-20";"IT"
1823036;"2017-05-30";"ES"
1019997;"2017-01-22";"ES"
1890635;"2017-06-10";"IT"
1822762;"2017-05-30";"IT"
2028665;"2017-06-29";"IT"
1687814;"2017-05-10";"IT"
1770495;"2017-05-23";"ES"
1079192;"2017-02-05";"ES"
48523;"2016-03-24";"ES"
592879;"2016-10-17";"IT"
1721993;"2017-05-16";"IT"
1732083;"2017-05-18";"GB"
412006;"2016-09-12";"ES"
2008955;"2017-06-27";"IT"
1798411;"2017-05-27";"IT"
2007363;"2017-06-27";"IT"
2007213;"2017-06-27";"IT"
1671318;"2017-05-08";"ES"
1879315;"2017-06-08";"IT"
1249738;"2017-03-04";"IT"
1149299;"2017-02-19";"ES"
2009647;"2017-06-27";"IT"
1296901;"2017-03-11";"ES"
1651184;"2017-05-05";"ES"
65261;"2016-04-06";"ES"
2019610;"2017-06-28";"IT"
1925796;"2017-06-15";"IT"
1950685;"2017-06-19";"ES"
2015288;"2017-06-27";"GB"
1904273;"2017-06-12";"IT"
2035054;"2017-06-30";"IT"
187660;"2016-06-16";"ES"
2035197;"2017-06-30";"ES"
1595639;"2017-04-25";"IT"
1746652;"2017-05-20";"IT"
1132541;"2017-02-16";"ES"
1979830;"2017-06-23";"IT"
684547;"2016-11-05";"ES"
2034517;"2017-06-30";"IT"
1908765;"2017-06-12";"IT"
1714978;"2017-05-15";"ES"
1081007;"2017-02-06";"IT"
1601878;"2017-04-26";"IT"
1974991;"2017-06-22";"ES"
1961236;"2017-06-20";"GB"
1951729;"2017-06-19";"IT"
1754494;"2017-05-21";"ES"
2035988;"2017-06-30";"ES"
2016278;"2017-06-28";"IT"
1662318;"2017-05-07";"IT"
1820681;"2017-05-30";"IT"
2015149;"2017-06-27";"IT"
638751;"2016-10-26";"ES"
1735877;"2017-05-18";"IT"
1838500;"2017-06-02";"IT"
1957374;"2017-06-19";"IT"
2013680;"2017-06-27";"IT"
1684396;"2017-05-10";"IT"
1952762;"2017-06-19";"ES"
1659733;"2017-05-07";"IT"
717661;"2016-11-12";"ES"
1624320;"2017-04-29";"IT"
2031569;"2017-06-29";"IT"
1729053;"2017-05-17";"ES"
1741323;"2017-05-19";"ES"
1838501;"2017-06-02";"ES"
1756444;"2017-05-21";"ES"
1961505;"2017-06-20";"IT"
1955213;"2017-06-19";"IT"
1910817;"2017-06-12";"GB"
1899841;"2017-06-11";"GB"
2021778;"2017-06-28";"IT"
1851132;"2017-06-04";"ES"
1642498;"2017-05-03";"IT"
1278592;"2017-03-07";"IT"
1738758;"2017-05-19";"ES"
1961109;"2017-06-20";"IT"
1953391;"2017-06-19";"ES"
1783768;"2017-05-24";"ES"
1617727;"2017-04-28";"IT"
1492862;"2017-04-09";"ES"
1822938;"2017-05-30";"IT"
1986573;"2017-06-24";"ES"
1727235;"2017-05-17";"IT"
1890294;"2017-06-10";"IT"
1770727;"2017-05-23";"ES"
1478523;"2017-04-07";"IT"
1959919;"2017-06-20";"IT"
1880267;"2017-06-08";"GB"
1828938;"2017-05-31";"ES"
1885468;"2017-06-09";"ES"
1853763;"2017-06-04";"IT"
2019460;"2017-06-28";"IT"
1785552;"2017-05-25";"IT"
813638;"2016-12-02";"ES"
1577343;"2017-04-23";"IT"
2026518;"2017-06-29";"IT"
1335228;"2017-03-16";"IT"
1762345;"2017-05-22";"ES"
1672790;"2017-05-08";"ES"
1852130;"2017-06-04";"IT"
1979534;"2017-06-23";"IT"
1880149;"2017-06-08";"ES"
1842277;"2017-06-02";"IT"
1611867;"2017-04-27";"IT"
1725732;"2017-05-16";"ES"
1682766;"2017-05-10";"IT"
2008123;"2017-06-27";"IT"
1984779;"2017-06-24";"GB"
1892404;"2017-06-10";"GB"
1845911;"2017-06-03";"ES"
1749104;"2017-05-21";"IT"
1855145;"2017-06-04";"ES"
1926194;"2017-06-15";"IT"
1984553;"2017-06-24";"IT"
1721639;"2017-05-16";"ES"
1659538;"2017-05-06";"IT"
1867251;"2017-06-06";"IT"
1667757;"2017-05-07";"ES"
1701382;"2017-05-13";"IT"
1656780;"2017-05-06";"GB"
1329789;"2017-03-15";"IT"
1927285;"2017-06-15";"ES"
2034135;"2017-06-30";"ES"
1615147;"2017-04-28";"IT"
1581659;"2017-04-23";"IT"
1606719;"2017-04-26";"ES"
1461559;"2017-04-05";"ES"
1647496;"2017-05-04";"IT"
495778;"2016-09-29";"IT"
1607356;"2017-04-27";"IT"
2028347;"2017-06-29";"ES"
1851211;"2017-06-04";"ES"
1756467;"2017-05-21";"ES"
1891298;"2017-06-10";"IT"
289888;"2016-08-09";"ES"
45093;"2016-03-21";"ES"
1985569;"2017-06-24";"ES"
1911022;"2017-06-13";"ES"
1783309;"2017-05-24";"ES"
1882801;"2017-06-09";"IT"
1382411;"2017-03-23";"ES"
1874795;"2017-06-07";"IT"
1840291;"2017-06-02";"ES"
1854241;"2017-06-04";"ES"
685880;"2016-11-05";"ES"
1603756;"2017-04-26";"IT"
1112169;"2017-02-12";"ES"
1679597;"2017-05-09";"IT"
1567024;"2017-04-21";"IT"
1815716;"2017-05-29";"IT"
1729917;"2017-05-17";"IT"
1779517;"2017-05-24";"IT"
1706171;"2017-05-14";"ES"
1701223;"2017-05-13";"ES"
2013884;"2017-06-27";"ES"
1981556;"2017-06-24";"ES"
1829757;"2017-05-31";"IT"
1972736;"2017-06-22";"ES"
1710864;"2017-05-14";"IT"
1813964;"2017-05-29";"ES"
1877447;"2017-06-08";"IT"
1661217;"2017-05-07";"IT"
1886731;"2017-06-09";"IT"
1588012;"2017-04-24";"IT"
1631498;"2017-05-01";"ES"
1567747;"2017-04-22";"IT"
1825269;"2017-05-30";"ES"
1769552;"2017-05-23";"ES"
1657669;"2017-05-06";"ES"
1576233;"2017-04-23";"ES"
1643091;"2017-05-03";"IT"
1776475;"2017-05-24";"IT"
1706743;"2017-05-14";"ES"
1566024;"2017-04-21";"ES"
1605160;"2017-04-26";"IT"
1631500;"2017-05-01";"ES"
1900262;"2017-06-11";"IT"
1606441;"2017-04-26";"IT"
1273581;"2017-03-07";"GB"
1672480;"2017-05-08";"ES"
1793126;"2017-05-26";"ES"
1697734;"2017-05-12";"GB"
1596309;"2017-04-25";"ES"
1741721;"2017-05-20";"ES"
1745574;"2017-05-20";"IT"
1726271;"2017-05-17";"ES"
1795278;"2017-05-26";"IT"
1584081;"2017-04-23";"IT"
1917845;"2017-06-14";"IT"
1774588;"2017-05-23";"ES"
1114048;"2017-02-12";"ES"
1959843;"2017-06-20";"ES"
380293;"2016-09-07";"ES"
1632960;"2017-05-01";"IT"
1964478;"2017-06-20";"ES"
1722659;"2017-05-16";"ES"
1822214;"2017-05-30";"IT"
1042175;"2017-01-27";"ES"
1637611;"2017-05-02";"IT"
1661643;"2017-05-07";"ES"
1681642;"2017-05-09";"ES"
1692669;"2017-05-11";"IT"
499848;"2016-09-30";"IT"
1965759;"2017-06-21";"GB"
1959458;"2017-06-20";"IT"
1826558;"2017-05-31";"IT"
1910002;"2017-06-12";"IT"
2030963;"2017-06-29";"IT"
1828781;"2017-05-31";"IT"
1799900;"2017-05-27";"ES"
1667766;"2017-05-07";"IT"
1867552;"2017-06-06";"ES"
1797842;"2017-05-27";"IT"
1672403;"2017-05-08";"IT"
1717294;"2017-05-15";"ES"
1990079;"2017-06-25";"IT"
257458;"2016-07-26";"ES"
1800612;"2017-05-27";"ES"
1961750;"2017-06-20";"IT"
1998886;"2017-06-26";"IT"
1918136;"2017-06-14";"IT"
1912529;"2017-06-13";"IT"
1752541;"2017-05-21";"ES"
1925123;"2017-06-15";"IT"
1595003;"2017-04-25";"ES"
1950091;"2017-06-19";"IT"
1376768;"2017-03-22";"IT"
1701811;"2017-05-13";"IT"
1854274;"2017-06-04";"ES"
1680685;"2017-05-09";"IT"
1569092;"2017-04-22";"IT"
1701696;"2017-05-13";"IT"
1716274;"2017-05-15";"IT"
1720818;"2017-05-16";"ES"
1715291;"2017-05-15";"ES"
1796393;"2017-05-27";"IT"
1890418;"2017-06-10";"IT"
1334566;"2017-03-16";"ES"
1736538;"2017-05-18";"IT"
1680718;"2017-05-09";"IT"
108420;"2016-05-02";"ES"
1549045;"2017-04-19";"IT"
1690123;"2017-05-11";"IT"
1960642;"2017-06-20";"IT"
1962748;"2017-06-20";"IT"
1914740;"2017-06-13";"ES"
1877316;"2017-06-08";"ES"
1851456;"2017-06-04";"IT"
1421852;"2017-03-31";"ES"
2003796;"2017-06-26";"IT"
1925186;"2017-06-15";"IT"
1831183;"2017-05-31";"IT"
1758452;"2017-05-21";"ES"
1957635;"2017-06-19";"ES"
1643349;"2017-05-03";"IT"
1901160;"2017-06-11";"ES"
1948932;"2017-06-18";"GB"
1605734;"2017-04-26";"IT"
251325;"2016-07-25";"ES"
1698170;"2017-05-12";"IT"
1926018;"2017-06-15";"ES"
2026388;"2017-06-29";"ES"
1880652;"2017-06-08";"IT"
1781146;"2017-05-24";"IT"
1838361;"2017-06-02";"IT"
1856061;"2017-06-04";"ES"
1949265;"2017-06-18";"IT"
1896963;"2017-06-11";"IT"
1887193;"2017-06-09";"IT"
1917051;"2017-06-13";"ES"
1982186;"2017-06-24";"IT"
1746516;"2017-05-20";"IT"
2021789;"2017-06-28";"IT"
1744973;"2017-05-20";"ES"
1747654;"2017-05-20";"IT"
1804929;"2017-05-28";"ES"
1817723;"2017-05-29";"IT"
1092797;"2017-02-09";"ES"
1696152;"2017-05-12";"IT"
2018201;"2017-06-28";"ES"
1548593;"2017-04-19";"IT"
35326;"2016-03-13";"ES"
1689212;"2017-05-11";"IT"
1831732;"2017-06-01";"IT"
1967970;"2017-06-21";"GB"
1958540;"2017-06-20";"IT"
2007541;"2017-06-27";"IT"
1772477;"2017-05-23";"IT"
1652195;"2017-05-05";"IT"
1796749;"2017-05-27";"GB"
1822291;"2017-05-30";"IT"
1489840;"2017-04-08";"IT"
1904820;"2017-06-12";"IT"
1665254;"2017-05-07";"IT"
1710735;"2017-05-14";"ES"
1775685;"2017-05-23";"ES"
1926956;"2017-06-15";"ES"
466606;"2016-09-24";"IT"
2009875;"2017-06-27";"IT"
1764165;"2017-05-22";"ES"
1744845;"2017-05-20";"IT"
1915163;"2017-06-13";"IT"
1996536;"2017-06-26";"IT"
1730819;"2017-05-17";"ES"
106528;"2016-05-01";"ES"
1899254;"2017-06-11";"ES"
1834294;"2017-06-01";"IT"
1979153;"2017-06-23";"IT"
2030958;"2017-06-29";"ES"
1946439;"2017-06-18";"ES"
1864375;"2017-06-06";"ES"
1822424;"2017-05-30";"IT"
1176658;"2017-02-21";"ES"
1227062;"2017-02-28";"IT"
1665475;"2017-05-07";"IT"
775667;"2016-11-24";"ES"
1569379;"2017-04-22";"ES"
1878171;"2017-06-08";"ES"
2016843;"2017-06-28";"ES"
1787114;"2017-05-25";"IT"
1992057;"2017-06-25";"IT"
366941;"2016-09-06";"IT"
2026244;"2017-06-29";"IT"
1703693;"2017-05-13";"IT"
1878640;"2017-06-08";"IT"
1940716;"2017-06-17";"IT"
1929919;"2017-06-16";"IT"
1899806;"2017-06-11";"IT"
1900795;"2017-06-11";"ES"
2037023;"2017-06-30";"ES"
1654775;"2017-05-05";"IT"
